0        {\n"emotions": [\n"caring",\n"confusion",\n"neutral"\n]\n}           0          0      0          0         0       1          1          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1  1
1                                      {\n"emotion": "confusion"\n}           0          0      0          0         0       0          1          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
2                                                     {"neutral":1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1  1
3                                                    {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1  1
4                                                  {"approval": []}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
5                                                 {"neutral": true}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1  1
6                                                 {"neutral": true}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1  1
7                                        {"emotion": "disapproval"}           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
8                                                {"approval": null}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
9                              {\n"optimism": 1,\n"gratitude": 1\n}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          1      0    0     0            0         1      0            0       0        0        0        0        0  1
10                                                {"neutral": null}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1  1
11                                                {"disapproval":1}           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
12                                               {"approval": null}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
13                                               {"approval": true}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
14                     {\n"disapproval": true,\n"approval": true\n}           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
15                                                {"neutral": true}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1  1
16                                                    {"neutral":1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1  1
17                               {"approval": null, "caring": true}           0          0      0          0         1       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
18  {\n"disapproval"\n \n  \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t: 1}           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
19               {\n"approval": 1,\n"caring": 1,\n"confusion": 1\n}           0          0      0          0         1       1          1          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
