0                                      {\n"caring": [],\n"confusion": [],\n"neutral": []\n}           0          0      0          0         0       1          1          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
1                                                       {\n"curiosity"\n \n \n  : "none"\n}           0          0      0          0         0       0          0          1       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
2                                                                            {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
3                                                                            {"approval":1}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
4                                                                            {"approval":1}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
5                                                                  {"curiosity": "neutral"}           0          0      0          0         0       0          0          1       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
6                                                                     {"disapproval": true}           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
7                                                                       {"disapproval" : 1}           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
8                                                                            {"approval":1}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
9                                                  {"approval":1, "caring":1, "optimism":1}           0          0      0          0         1       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
10                                                                           {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
11                                                                    {"disapproval": null}           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
12                                                                           {"approval":1}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
13                                                                       {"approval": null}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
14  {"disapproval/disappointment":1,"approval/optimism":1,"caring/gratitude":1,"neutral":1}           0          0      0          0         1       1          0          0       0               1            1        0              0           0     0          1      0    0     0            0         1      0            0       0        0        0        0        1
15                                                                           {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
16                                                                       {"approval": null}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
17                                                                           {"approval":1}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
18                                       {\n"anger": 1,\n"disapproval": 1,\n"neutral": 0\n}           0          0      1          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
19                                                       {"confusion":null,"approval":null}           0          0      0          0         1       0          1          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
20                                                                             {"anger": 1}           0          0      1          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
21                                                                        {"approval":true}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
22                                                                        {"neutral": null}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
23                                          {"disapproval" : "high", "annoyance": "medium"}           0          0      0          1         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
24                                                                        {"neutral": true}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
