0   {\n"emotion": ["neutral", "annoyance"],\n"amusement": false,\n"anger": false,\n"approval": false,\n"caring": false,\n"confusion": false,\n"curiosity": false,\n"desire": false,\n"disappointment": false,\n"disapproval": false,\n"disgust": false,\n"embarrassment": false,\n"excitement": false,\n"fear": false,\n"gratitude": false,\n"grief": false,\n"joy": false,\n"love": false,\n"nervousness": false,\n"optimism": false,\n"pride": false,\n"realization": false,\n"relief": false,\n"remorse": false,\n"sadness": false,\n"surprise": false\n}           0          0      0          1         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             {\n"confusion": null,\n"annoyance": null,\n"optimism": null\n}           0          0      0          1         0       0          1          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    {\n"disapproval": 1,\n"annoyance": 1\n}           0          0      0          1         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   {\n"approval": true,\n"neutral": true\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
9                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                {\n"gratitude": true,\n"optimism": true,\n"curing": true\n}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          1      0    0     0            0         1      0            0       0        0        0        0        0
10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     {"neutral":true,"acceptance":true,"empowerment":true}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       {\n"disapproval"\n    \n    :null }           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         {\n"caring": 1,\n"approval": 1\n}           0          0      0          0         1       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            {\n"emotions": [\n"neutral",\n"approval"\n]\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   {\n"disapproval": 1,\n"annoyance": 1,\n"optimism": 1\n}           0          0      0          1         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {"approval": null}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           {"optimism": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
17                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {"approval": null, "caring": null}           0          0      0          0         1       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             {\n"disapproval": true,\n"anger": true,\n"annoyance": true\n}           0          0      1          1         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
19                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {\n"emotions": [\n"approval",\n"caution/concern",\n"neutral"\n]\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          {\n"approval": true,\n"disapproval": true,\n"annoyance": true\n}           0          0      0          1         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
22                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {"optimism": true, "desire": true}           0          0      0          0         0       0          0          0       1               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
23                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         {"anger": [], "annoyance": [], "disapproval": []}           0          0      1          1         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
24                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          {\n"approval": 1,\n"caring": 1,\n"neutral": 0\n}           0          0      0          0         1       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {"approval": null}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
26                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {"approval": null}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
27                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           {\n"disapproval": true,\n"annoyance": true,\n"neutral": true\n}           0          0      0          1         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
28                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {\n"disapproval"\n:"",\n"annoyance"\n \n \n \n\n \n  : "neutral" }           0          0      0          1         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
29                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             {\n"approval"\n\t\n\t: \n\t"optimism"\n\t: "neutral"\n\t\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        1
30                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {"approval": null}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
31                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              {\n"approval": null,\n"annoyance": null,\n"neutral": true\n}           0          0      0          1         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          {"caring": true}           0          0      0          0         0       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
33                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {"approval": true}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
34                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {"caring": true, "approval": true}           0          0      0          0         1       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     {\n"joy": null,\n"caring": null,\n"optimism": null\n}           0          0      0          0         0       1          0          0       0               0            0        0              0           0     0          0      0    1     0            0         1      0            0       0        0        0        0        0
36                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                {\n"emotions": [\n"concern",\n"approval",\n"neutral"\n]\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   {\n"emotions": ["neutral", "caring"]\n}           0          0      0          0         0       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {"optimism": null}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
39                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                {"approval":1,"neutral":2}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         {"neutral": true}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
41                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            {"anger": 0.8}           0          0      1          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
42                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 {"optimism":1,"caring":1}           0          0      0          0         0       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
43                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        {"annoyance": "1", "neutral": "2"}           0          0      0          1         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 {\n"neutral": null,\n"annoyance": null\n}           0          0      0          1         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
45                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  {\n"approval": null,\n"neutral": null\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
46                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                {\n"emotions": [\n"caring",\n"annoyance",\n"neutral"\n]\n}           0          0      0          1         0       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
47                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
48                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             {"neutral":1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
49                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     {"enthusiasm" : null}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
