0           {\n"Emotions": [\n"curiosity",\n"caring",\n"annoyance"\n]\n}           0          0      0          1         0       1          0          1       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
1                      {"Emotions": ["curiosity", "desire", "approval"]}           0          0      0          0         1       0          0          1       1               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
2                    {"Emotions": ["approval", "curiosity", "optimism"]}           0          0      0          0         1       0          0          1       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0  1
3                                 {"Emotions": ["approval", "optimism"]}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0  1
5                         {\n"Emotions": ["confusion", "realization"]\n}           0          0      0          0         0       0          1          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            1       0        0        0        0        0  1
6                         {"Emotions": ["approval", "desire", "caring"]}           0          0      0          0         1       1          0          0       1               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
7                    {"Emotions": ["anger", "disapproval", "annoyance"]}           0          0      1          1         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
8                    {"Emotions": ["approval", "curiosity", "optimism"]}           0          0      0          0         1       0          0          1       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0  1
9         {"Emotions": ["admiration", "approval", "desire", "optimism"]}           1          0      0          0         1       0          0          0       1               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0  1
10                              {"Emotions": ["approval", "neutrality"]}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1  1
11              {\n"Emotions": [\n"disapproval",\n"disappointment"\n]\n}           0          0      0          0         1       0          0          0       0               1            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0  1
12                  {\n"Emotions": ["approval", "caring", "optimism"]\n}           0          0      0          0         1       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0  1
