0                                                     { "Annotator 1": ["curiosity", "annoyance", "disappointment"], "Annotator 2": ["annoyance", "disapproval", "confusion"], "Annotator 3": ["caring", "optimism", "relief"], "Annotator 4": ["excitement", "pride", "gratitude"], "Annotator 5": ["suprise", "curiosity", "neutral"] }     { "    1": ["curiosity", "annoyance", "disappointment"], "           2": ["annoyance", "disapproval", "confusion"], "                 3": ["caring", "optimism", "relief"], "                           4": ["excitement", "pride", "gratitude"], "                    5": ["suprise", "curiosity", "neutral"] }
1                                                 {\n  "Annotator 1": ["approval", "curiosity", "caring"],\n  "Annotator 2": ["annoyance", "disappointment"],\n  "Annotator 3": ["approval", "caring", "realization"],\n  "Annotator 4": ["nervousness", "pride", "approval"],\n  "Annotator 5": ["curiosity", "caring", "neutrality"]\n}  {\n  "          1": ["approval", "curiosity", "caring"],\n  "                  2": ["annoyance", "disappointment"],\n  "         3": ["approval", "caring", "realization"],\n  "                        4": ["nervousness", "pride", "approval"],\n  "                 5": ["curiosity", "caring", "neutrality"]\n}
2                                                                                { "Annotator 1": ["approval", "desire", "optimism"], "Annotator 2": ["neutral"], "Annotator 3": ["caring", "approval", "realization"], "Annotator 4": ["curiosity", "excitement", "optimism"], "Annotator 5": ["approvement", "curiosity", "optimism"] }     { "              1": ["approval", "desire", "optimism"], "                                         2": ["neutral"], "            3": ["caring", "approval", "realization"], "                        4": ["curiosity", "excitement", "optimism"], "               5": ["approvement", "curiosity", "optimism"] }
3                                                                                                                            {\n  "Annotator 1": ["approval", "caring"],\n  "Annotator 2": ["approval", "optimism"],\n  "Annotator 3": ["approval"],\n  "Annotator 4": ["approval", "pride"],\n  "Annotator 5": ["approval", "relief"]\n}  {\n  "                       1": ["approval", "caring"],\n  "                         2": ["approval", "optimism"],\n  "                                  3": ["approval"],\n  "                                       4": ["approval", "pride"],\n  "                                5": ["approval", "relief"]\n}
5                                                                                                   {\n  "Annotator 1": ["curiosity", "neutrality"],\n  "Annotator 2": ["neutral", "confusion"],\n  "Annotator 3": ["optimism", "approval"],\n  "Annotator 4": ["realization", "approval"],\n  "Annotator 5": ["neutral", "curiosity"]\n}  {\n  "                  1": ["curiosity", "neutrality"],\n  "                         2": ["neutral", "confusion"],\n  "                      3": ["optimism", "approval"],\n  "                                 4": ["realization", "approval"],\n  "                              5": ["neutral", "curiosity"]\n}
7                                                                                                                                                                                      { "Annotator 1": [false, true], "Annotator 2": [false, false], "Annotator 3": [true], "Annotator 4": [true, false], "Annotator 5": [true, false] }     { "                                   1": [false, true], "                                      2": [false, false], "                                           3": [true], "                                                  4": [true, false], "                                          5": [true, false] }
8                                                                                                                                                        { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval"], "Annotator 3": ["approvemedication"], "Annotator 4": ["optimism", "caring"], "Annotator 5": ["optimism"] }     { "                          1": ["approval", "caring"], "                                        2": ["approval"], "                            3": ["approvemedication"], "                                         4": ["optimism", "caring"], "                                           5": ["optimism"] }
9                                                     {"Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["admiration", "approval", "desire", "curiosity"], "Annotator 3": ["approval", "caring", "realization"], "Annotator 4": ["pride", "gratitude", "relief"], "Annotator 5": ["approval", "optimism", "excitement"]}      {"              1": ["approval", "caring", "optimism"], "   2": ["admiration", "approval", "desire", "curiosity"], "            3": ["approval", "caring", "realization"], "                               4": ["pride", "gratitude", "relief"], "                  5": ["approval", "optimism", "excitement"]}
10                                                                                                                       { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["approval", "caring"], "Annotator 3": ["approval", "optimism"], "Annotator 4": ["approval", "excitement"], "Annotator 5": ["approval", "curiosity"] }     { "                        1": ["approval", "optimism"], "                              2": ["approval", "caring"], "                         3": ["approval", "optimism"], "                                     4": ["approval", "excitement"], "                              5": ["approval", "curiosity"] }
11                                                                                     { "Annotator 1": ["disapproval", "annoyance"], \n"Annotator 2": ["disapproval", "annoyance"], \n"Annotator 3": ["disapproval", "neutral"], \n"Annotator 4": ["anger", "annoyance", "disapproval"], \n"Annotator 5": ["disapproval", "annoyance"] }     { "                  1": ["disapproval", "annoyance"], \n"                      2": ["disapproval", "annoyance"], \n"                     3": ["disapproval", "neutral"], \n"                        4": ["anger", "annoyance", "disapproval"], \n"                           5": ["disapproval", "annoyance"] }
