0                                                             { "Annotator 1": ["disappointment", "annoyance"], "Annotator 2": ["disapproval", "neutral"], "Annotator 3": ["confusion", "nervousness"], "Annotator 4": ["disappointment", "annoyance"], "Annotator 5": ["disapproval", "neutral"] }      { "            1": ["disappointment", "annoyance"], "                          2": ["disapproval", "neutral"], "              3": ["confusion", "nervousness"], "                    4": ["disappointment", "annoyance"], "                         5": ["disapproval", "neutral"] }
1   {"Annotator 1": ["approval", "caring", "curiosity"], "Annotator 2": ["approval", "caring", "confusion"], "Annotator 3": ["approval", "caring", "nervousness"], "Annotator 4": ["approval", "desire", "excitement", "optimism"], "Annotator 5": ["approval", "caring", "realization", "relief"]}       {"        1": ["approval", "caring", "curiosity"], "                 2": ["approval", "caring", "confusion"], "     3": ["approval", "caring", "nervousness"], "   4": ["approval", "desire", "excitement", "optimism"], "     5": ["approval", "caring", "realization", "relief"]}
2                                                                   { "Annotator 1": [ "approval", "desire", "optimism" ], "Annotator 2": [ "approval", "curiosity" ], "Annotator 3": [ "approval", "relief" ], "Annotator 4": [ "approval", "neutral" ], "Annotator 5": [ "approval", "desire" ] }      { "       1": [ "approval", "desire", "optimism" ], "                         2": [ "approval", "curiosity" ], "                  3": [ "approval", "relief" ], "                          4": [ "approval", "neutral" ], "                           5": [ "approval", "desire" ] }
3                                                                                       { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["caring", "approval"], "Annotator 3": ["approval", "relief"], "Annotator 4": ["pride", "approval"], "Annotator 5": ["approval", "realization"] }      { "                   1": ["approval", "optimism"], "                              2": ["caring", "approval"], "                    3": ["approval", "relief"], "                              4": ["pride", "approval"], "                        5": ["approval", "realization"] }
5                                                                                                                                                                        { "Annotator 1": [false], "Annotator 2": [false], "Annotator 3": [false], "Annotator 4": [false], "Annotator 5": [false] }      { "                                    1": [false], "                                             2": [false], "                                   3": [false], "                                            4": [false], "                                            5": [false] }
7            {"Annotator 1": ["disapproval", "annoyance", "anger"], "Annotator 2": ["annoyance", "disappointment", "disapproval"], "Annotator 3": ["annoyance", "disapproval", "anger"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["disapproval", "annoyance", "fear"]}       {"      1": ["disapproval", "annoyance", "anger"], "      2": ["annoyance", "disappointment", "disapproval"], "     3": ["annoyance", "disapproval", "anger"], "              4": ["anger", "annoyance", "disapproval"], "                5": ["disapproval", "annoyance", "fear"]}
8                   { "Annotator 1": ["approval", "caring", "realization"], "Annotator 2": ["approval", "curiosity", "optimism"], "Annotator 3": ["approval", "pride", "relief"], "Annotator 4": ["annoyance", "disappointment", "neutral"], "Annotator 5": ["approval", "caring", "realization"] }      { "      1": ["approval", "caring", "realization"], "               2": ["approval", "curiosity", "optimism"], "           3": ["approval", "pride", "relief"], "         4": ["annoyance", "disappointment", "neutral"], "              5": ["approval", "caring", "realization"] }
9                   { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "curiosity", "excitement"], "Annotator 3": ["approval", "pride", "gratitude"], "Annotator 4": ["admiration", "approval", "excitement"], "Annotator 5": ["approval", "caring", "realization"] }      { "         1": ["approval", "caring", "optimism"], "             2": ["approval", "curiosity", "excitement"], "        3": ["approval", "pride", "gratitude"], "           4": ["admiration", "approval", "excitement"], "              5": ["approval", "caring", "realization"] }
10                                                               { "Annotator 1": [ "approval", "optimism" ], "Annotator 2": [ "caring", "approval" ], "Annotator 3": [ "approval", "realization" ], "Annotator 4": [ "approval", "caring" ], "Annotator 5": [ "approval", "relief", "optimism" ] }      { "                 1": [ "approval", "optimism" ], "                            2": [ "caring", "approval" ], "             3": [ "approval", "realization" ], "                           4": [ "approval", "caring" ], "               5": [ "approval", "relief", "optimism" ] }
11                                   { "Annotator 1": ["disapproval", "annoyance"], "Annotator 2": ["disapproval", "annoyance"], "Annotator 3": ["disapproval", "annoyance"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["annoyance", "disappointment", "disapproval"] }      { "               1": ["disapproval", "annoyance"], "                        2": ["disapproval", "annoyance"], "              3": ["disapproval", "annoyance"], "              4": ["anger", "annoyance", "disapproval"], "     5": ["annoyance", "disappointment", "disapproval"] }
12                                                                                          { "Annotator 1": ["caring", "approval"], "Annotator 2": ["neutral"], "Annotator 3": ["approval", "caring"], "Annotator 4": ["optimism", "caring", "gratitude"], "Annotator 5": ["caring", "approval"] }      { "                     1": ["caring", "approval"], "                                         2": ["neutral"], "                    3": ["approval", "caring"], "                4": ["optimism", "caring", "gratitude"], "                             5": ["caring", "approval"] }
13                                                                                         { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval", "neutral"], "Annotator 3": ["approval", "caring"], "Annotator 4": ["approval", "curiosity"], "Annotator 5": ["approval", "pride"] }      { "                     1": ["approval", "caring"], "                             2": ["approval", "neutral"], "                    3": ["approval", "caring"], "                          4": ["approval", "curiosity"], "                              5": ["approval", "pride"] }
14                                                         { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["curiosity", "approval"], "Annotator 3": ["approval", "realization"], "Annotator 4": ["admiration", "approval", "optimism"], "Annotator 5": ["approval", "pride"] }      { "         1": ["approval", "caring", "optimism"], "                           2": ["curiosity", "approval"], "               3": ["approval", "realization"], "             4": ["admiration", "approval", "optimism"], "                              5": ["approval", "pride"] }
15                                                                                       { "Annotator 1": [ "approval", "caring", "realization" ], "Annotator 2": [ "approval" ], "Annotator 3": [ "approoval" ], "Annotator 4": [ "pride", "optimism" ], "Annotator 5": [ "approval", "caring" ] }      { "    1": [ "approval", "caring", "realization" ], "                                      2": [ "approval" ], "                           3": [ "approoval" ], "                            4": [ "pride", "optimism" ], "                           5": [ "approval", "caring" ] }
16                                                              { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "curiosity"], "Annotator 3": ["approval", "realization", "relief"], "Annotator 4": ["approvals, excitement, relief"], "Annotator 5": ["neutral"] }      { "         1": ["approval", "caring", "optimism"], "                           2": ["approval", "curiosity"], "     3": ["approval", "realization", "relief"], "                  4": ["approvals, excitement, relief"], "                                        5": ["neutral"] }
17                                            { "Annotator 1": [ "approval", "caring", "optimism" ], "Annotator 2": [ "approval", "caring" ], "Annotator 3": [ "approval", "caring" ], "Annotator 4": [ "approval", "caring", "excitement" ], "Annotator 5": [ "approval", "caring", "optimism" ] }      { "       1": [ "approval", "caring", "optimism" ], "                            2": [ "approval", "caring" ], "                  3": [ "approval", "caring" ], "             4": [ "approval", "caring", "excitement" ], "               5": [ "approval", "caring", "optimism" ] }
18                                                                 { "Annotator 1": ["disapproval", "annoyance"], "Annotator 2": ["disappointment", "disapproval"], "Annotator 3": ["anger", "disapproval"], "Annotator 4": ["disgust", "disapproval"], "Annotator 5": ["remorse", "disapproval"] }      { "               1": ["disapproval", "annoyance"], "                   2": ["disappointment", "disapproval"], "                  3": ["anger", "disapproval"], "                         4": ["disgust", "disapproval"], "                         5": ["remorse", "disapproval"] }
19                                               { "Annotator 1": ["approval", "caring", "curiosity"], "Annotator 2": ["annoyance", "disappointment", "disapproval"], "Annotator 3": ["approval", "optimism"], "Annotator 4": ["nervousness", "pride", "realization"], "Annotator 5": ["neutral"] }      { "        1": ["approval", "caring", "curiosity"], "      2": ["annoyance", "disappointment", "disapproval"], "                  3": ["approval", "optimism"], "            4": ["nervousness", "pride", "realization"], "                                        5": ["neutral"] }
20                      {"Annotator 1": ["approval", "desire"], \n"Annotator 2": ["anger", "disapproval", "annoyance"], \n"Annotator 3": ["approval", "caring", "realization"], \n"Annotator 4": ["fear", "nervousness", "disapproval"], \n"Annotator 5": ["disappointment", "disgust", "remorse"]}       {"                   1": ["approval", "desire"], \n"             2": ["anger", "disapproval", "annoyance"], \n"   3": ["approval", "caring", "realization"], \n"           4": ["fear", "nervousness", "disapproval"], \n"            5": ["disappointment", "disgust", "remorse"]}
22                                                                          { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["disappointment", "disapproval"], "Annotator 3": ["annoyance", "disapproval"], "Annotator 4": ["anger", "fear", "nervousness"], "Annotator 5": ["neutral"] }      { "                   1": ["approval", "optimism"], "                   2": ["disappointment", "disapproval"], "              3": ["annoyance", "disapproval"], "                   4": ["anger", "fear", "nervousness"], "                                        5": ["neutral"] }
