0   { "Annotator 1": ["disappointment", "annoyance", "disapproval"], \n"Annotator 2": ["caring", "curiosity", "neutral"], \n"Annotator 3": ["confusion", "realization", "relief"], \n"Annotator 4": ["nervousness", "pride", "optimism"], \n"Annotator 5": ["disgust", "annoyance", "disapproval"] }                                                                                                                                                                                                                                                                                         { "   1": ["disappointment", "annoyance", "disapproval"], \n"             2": ["caring", "curiosity", "neutral"], \n"                 3": ["confusion", "realization", "relief"], \n"         4": ["nervousness", "pride", "optimism"], \n"          5": ["disgust", "annoyance", "disapproval"] }
1                                                                        { "Annotator 1": ["approval", "curiosity"], "Annotator 2": ["annoyance", "disappointment"], "Annotator 3": ["caring", "realization"], "Annotator 4": ["anger", "disapproval"], "Annotator 5": ["approval", "nervousness"] }                                                                                                                                                                                                                                                                                         { "                          1": ["approval", "curiosity"], "                  2": ["annoyance", "disappointment"], "                                3": ["caring", "realization"], "                       4": ["anger", "disapproval"], "                      5": ["approval", "nervousness"] }
2                                                                                { "Annotator 1": ["approval", "desire"], "Annotator 2": ["neutral"], "Annotator 3": ["optimism", "approval"], "Annotator 4": ["curiosity", "excitement", "approvale"], "Annotator 5": ["approval", "realization"] }                                                                                                                                                                                                                                                                                         { "                             1": ["approval", "desire"], "                                      2": ["neutral"], "                                 3": ["optimism", "approval"], "       4": ["curiosity", "excitement", "approvale"], "                      5": ["approval", "realization"] }
3                                                         {\n  "Annotator 1": ["approval", "caring"],\n  "Annotator 2": ["approval", "caring"],\n  "Annotator 3": ["approval", "optimism", "pride"],\n  "Annotator 4": ["approval", "caring", "relief"],\n  "Annotator 5": ["approval", "caring"]\n}                                                                                                                                                                                                                                                                                      {\n  "                          1": ["approval", "caring"],\n  "                        2": ["approval", "caring"],\n  "                     3": ["approval", "optimism", "pride"],\n  "            4": ["approval", "caring", "relief"],\n  "                          5": ["approval", "caring"]\n}
5                                                                                                                                      { "Annotator 1": [false, false], "Annotator 2": [false, false], "Annotator 3": [false, false], "Annotator 4": [false, false], "Annotator 5": [false, false] }                                                                                                                                                                                                                                                                                         { "                                     1": [false, false], "                                   2": [false, false], "                                           3": [false, false], "                                 4": [false, false], "                                   5": [false, false] }
7                                                            { "Annotator 1": ["anger", "disapproval"], "Annotator 2": ["annoyance", "disappointment"], "Annotator 3": ["annoyance", "disapproval"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["anger", "disapproval"] }                                                                                                                                                                                                                                                                                         { "                           1": ["anger", "disapproval"], "                  2": ["annoyance", "disappointment"], "                             3": ["annoyance", "disapproval"], "          4": ["anger", "annoyance", "disapproval"], "                         5": ["anger", "disapproval"] }
8                                                                                                    { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval"], "Annotator 3": ["approval", "caring"], "Annotator 4": ["nervousness", "pride"], "Annotator 5": ["approval", "optimism"] }                                                                                                                                                                                                                                                                                         { "                             1": ["approval", "caring"], "                                     2": ["approval"], "                                   3": ["approval", "caring"], "                       4": ["nervousness", "pride"], "                         5": ["approval", "optimism"] }
9                        {"Annotator 1": ["caring", "approval", "optimism"], "Annotator 2": ["desire", "curiosity", "approval"], "Annotator 3": ["caring", "pride", "realization"], "Annotator 4": ["anger", "annoyance", "disappointment"], "Annotator 5": ["caring", "optimism", "gratitude"]}\n\n                                                                                                                                                                                                                                                                                          {"                 1": ["caring", "approval", "optimism"], "              2": ["desire", "curiosity", "approval"], "                       3": ["caring", "pride", "realization"], "       4": ["anger", "annoyance", "disappointment"], "           5": ["caring", "optimism", "gratitude"]}\n\n
10                                                                                      { "Annotator 1": ["approval", "optimism"], "Annotator 2": ["caring", "neutral"], "Annotator 3": ["approval", "optimism"], "Annotator 4": ["approval", "realization"], "Annotator 5": ["approval", "pride"] }                                                                                                                                                                                                                                                                                         { "                           1": ["approval", "optimism"], "                            2": ["caring", "neutral"], "                                 3": ["approval", "optimism"], "                    4": ["approval", "realization"], "                            5": ["approval", "pride"] }
11                           { "Annotator 1": ["disapproval", "annoyance"], "Annotator 2": ["disapproval", "annoyance"], "Annotator 3": ["anger", "annoyance", "disapproval"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["annoyance", "disappointment", "disapproval"] }                                                                                                                                                                                                                                                                                         { "                       1": ["disapproval", "annoyance"], "                     2": ["disapproval", "annoyance"], "                    3": ["anger", "annoyance", "disapproval"], "          4": ["anger", "annoyance", "disapproval"], "   5": ["annoyance", "disappointment", "disapproval"] }
12                                                            { "Annotator 1": ["caring", "approval", "optimism"], "Annotator 2": ["approval", "caring"], "Annotator 3": ["caring", "optimism"], "Annotator 4": ["approval", "caring", "neutral"], "Annotator 5": ["caring", "approval", "relief"] }                                                                                                                                                                                                                                                                                         { "                 1": ["caring", "approval", "optimism"], "                           2": ["approval", "caring"], "                                   3": ["caring", "optimism"], "              4": ["approval", "caring", "neutral"], "                 5": ["caring", "approval", "relief"] }
13                                                                               { "Annotator 1": [ "approval", "curiosity" ], "Annotator 2": [ "approval", "caring" ], "Annotator 3": [ "optimism", "pride" ], "Annotator 4": [ "neutral" ], "Annotator 5": [ "approval", "desire", "curiosity" ] }                                                                                                                                                                                                                                                                                         { "                        1": [ "approval", "curiosity" ], "                         2": [ "approval", "caring" ], "                                  3": [ "optimism", "pride" ], "                                  4": [ "neutral" ], "            5": [ "approval", "desire", "curiosity" ] }
14                      { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["curiosity", "desire", "optimism"], "Annotator 3": ["realization", "relief", "optimism"], "Annotator 4": ["approval", "excitement", "optimism"], "Annotator 5": ["approval", "caring", "realization"] }                                                                                                                                                                                                                                                                                         { "                 1": ["approval", "caring", "optimism"], "              2": ["curiosity", "desire", "optimism"], "                    3": ["realization", "relief", "optimism"], "         4": ["approval", "excitement", "optimism"], "            5": ["approval", "caring", "realization"] }
15                                                                                     { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approval", "optimism"], "Annotator 3": ["approval", "neutral"], "Annotator 4": ["approval", "relief"], "Annotator 5": ["approval", "realization"] }                                                                                                                                                                                                                                                                                         { "                             1": ["approval", "caring"], "                         2": ["approval", "optimism"], "                                  3": ["approval", "neutral"], "                         4": ["approval", "relief"], "                      5": ["approval", "realization"] }
16                                                                                { "Annotator 1": ["approval", "caring"], "Annotator 2": ["approvement", "neutral"], "Annotator 3": ["approval", "optimism"], "Annotator 4": ["approval", "pride"], "Annotator 5": ["approval", "care", "relief"] }                                                                                                                                                                                                                                                                                         { "                             1": ["approval", "caring"], "                       2": ["approvement", "neutral"], "                                 3": ["approval", "optimism"], "                          4": ["approval", "pride"], "                   5": ["approval", "care", "relief"] }
17                                      { "Annotator 1": ["approval", "caring", "optimism"], "Annotator 2": ["approval", "careing", "relief"], "Annotator 3": ["approval", "pride", "optimism"], "Annotator 4": ["approval", "careing", "joy"], "Annotator 5": ["approval", "careing", "optimism"] }                                                                                                                                                                                                                                                                                         { "                 1": ["approval", "caring", "optimism"], "                2": ["approval", "careing", "relief"], "                        3": ["approval", "pride", "optimism"], "                 4": ["approval", "careing", "joy"], "              5": ["approval", "careing", "optimism"] }
18                                     { "Annotator 1": ["disapproval", "annoyance", "anger"], "Annotator 2": ["neutral"], "Annotator 3": ["disapproval", "annoyance", "anger"], "Annotator 4": ["anger", "annoyance", "disapproval"], "Annotator 5": ["disappointment", "disapproval", "remorse"] }                                                                                                                                                                                                                                                                                         { "              1": ["disapproval", "annoyance", "anger"], "                                      2": ["neutral"], "                    3": ["disapproval", "annoyance", "anger"], "          4": ["anger", "annoyance", "disapproval"], "     5": ["disappointment", "disapproval", "remorse"] }
19      {"Annotator 1": ["approval", "caring"], \n"Annotator 2": ["approval", "curiosity", "confusion"], \n"Annotator 3": ["approval", "caring", "nervousness", "realization"], \n"Annotator 4": ["disappointment", "annoyance", "neutral"], \n"Annotator 5": ["approval", "optimism", "curiosity"]}                                                                                                                                                                                                                                                                                          {"                           1": ["approval", "caring"], \n"         2": ["approval", "curiosity", "confusion"], \n"   3": ["approval", "caring", "nervousness", "realization"], \n"   4": ["disappointment", "annoyance", "neutral"], \n"             5": ["approval", "optimism", "curiosity"]}
20                                                                                         { "Annotator 1": ["approval", "caring"], "Annotator 2": ["disapproval", "annoyance"], "Annotator 3": ["anger", "disgust"], "Annotator 4": ["pride", "optimism"], "Annotator 5": ["fear", "disapproval"] }                                                                                                                                                                                                                                                                                         { "                             1": ["approval", "caring"], "                     2": ["disapproval", "annoyance"], "                                     3": ["anger", "disgust"], "                          4": ["pride", "optimism"], "                          5": ["fear", "disapproval"] }
