0                                                                                                                                                                                                                                                                                                                                                                                              {"amusement": "", "disapproval": "", "neutral": ""}           0          1      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
1                                                                                                                                                                                                                                                                                                                                                                                                    {"emotion": ["confusion", "concern", "fear"]}           0          0      0          0         0       0          1          0       0               0            0        0              0           0     1          0      0    0     0            0         0      0            0       0        0        0        0        0
2                                                                                                                                                                                                                                                                                                                                                                                                                                   {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
3                                                                                                                                                                                                                                                                                                                                                                                                                                {"neutral": true}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
5                                                                                                                                                                                                                                                                                                                                                                                                                      {"neutral":1,"curiosity":1}           0          0      0          0         0       0          0          1       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
6                                                                                                                                                                                                                                                                                                                                                                                                           {"disapproval": null, "neutral": null}           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
7                                                                                                                                                                                                                                                                                                                                                                                     {"disapproval":true,"frustration":true,"determination":true}           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
8                                                                                                                                                                                                                                                                                                                                                                                            {\n"emotions": ["neutral", "approval", "optimism"]\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        1
9                                                                                                                                                                                                                                                                                                                                                                                             {\n"emotion": ["gratitude", "optimism", "caring"]\n}           0          0      0          0         0       1          0          0       0               0            0        0              0           0     0          1      0    0     0            0         1      0            0       0        0        0        0        0
10                                                                                                                                                                                                                                                                                                                                                                                                            {"neutral": "1", "frustration": "1"}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
11                                                                                                                                                                                                                                                                                                                     {\n"disapproval"\n \n \n \n \n \n \n \n\n \n \n \n \n \n \n \n \n \n\n \n \n\n \n \n\n \n \n\n \n \n \n \n \n \n \n \n \n\n           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
12                                                                                                                                                                                                                                                                                                                                                                                                             {\n"approval": 1,\n"optimism": 1\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
13                                                                                                                                                                                                                                                                                                                                                                                                                     {"neutral":1, "approval":1}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
14                                                                                                                                                                                                                                                                                                                                                                                         {"frustration/anxiety": null, "urgency/optimism": null}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
15                                                                                                                                                                                                                                                                                                                                                                                                                                   {"neutral":1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
16                                                                                                                                                                                                                                                                                                                                                                                                             {"neutral": true, "approval": true}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
17                                                                                                                                                                                                                                                                                                                                                                                       {\n"approval": null,\n"caring": null,\n"neutral": null\n}           0          0      0          0         1       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
18                                                                                                                                                                                                                                                                                                                                                                           {\n  "anger": true,\n  "disapproval": true,\n  "frustration": true\n}           0          0      1          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
19                                                                                                                                                                                                                                                                                                                                                                              {\n"neutral": true,\n"approval": true,\n"anxiety/concern": true\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
20                                                                                                                                                                                                                                                                                                                                                                                     {\n"emotions": ["disapproval", "optimism", "importance"]\n}           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
21                                                                                                                                                                                                                                                                                                                                                                                                     {"frustration" : "1", "assertiveness": "1"}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
22                                                                                                                                                                                                                                                                                                                                                                                                                          {"emotion": "neutral"}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
23                                                                                                                                                                                                                                                                                                                                                                                                       {"anger":1,"disapproval":1,"annoyance":1}           0          0      1          1         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
24                                                                                                                                                                                                                                                                                                                                                                                                     {"concern":null,"urgency":null,"neutral":1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
25                                                                                                                                                                                                                                                                                                                                                                                                          {"approval":1,"caring":1,"optimism":1}           0          0      0          0         1       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
26                                                                                                                                                                                                                                                                                                                                                                                                               {\n"approval": 1,\n"desire": 1\n}           0          0      0          0         1       0          0          0       1               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
27                                                                                                                                                                                                                                                                                                                                                                                  {\n"emotion": [\n"disapproval",\n"annoyance",\n"neutral"\n]\n}           0          0      0          1         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
28  {\n"anger": 0,\n"amusement": 0,\n"annoyance": 1,\n"approval": 0,\n"caring": 0,\n"confusion": 0,\n"curiosity": 0,\n"desire": 0,\n"disappointment": 0,\n"disapproval": 1,\n"disgust": 1,\n"embarrassment": 0,\n"excitement": 0,\n"fear": 1,\n"gratitude": 0,\n"grief": 0,\n"joy": 0,\n"love": 0,\n"nervousness": 0,\n"optimism": 0,\n"pride": 0,\n"realization": 0,\n"relief": 0,\n"remorse": 0,\n"sadness": 0,\n"surprise": 0,\n"neutral": 1\n}           0          0      0          1         0       0          0          0       0               0            1        1              0           0     1          0      0    0     0            0         0      0            0       0        0        0        0        1
29                                                                                                                                                                                                                                                                                                                                                                                                              {\n"approval": 1,\n"neutral": 2\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
30                                                                                                                                                                                                                                                                                                                                                                                            {\n"approval":1,\n"optimism":1,\n"satisfaction":1\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
31                                                                                                                                                                                                                                                                                                                                                                                         {\n"concern"\n:"",\n"cautious optimism"\n: "neutral"\n}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        1
32                                                                                                                                                                                                                                                                                                                                                                                                                                  {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
33                                                                                                                                                                                                                                                                                                                                                                                                             {\n"approval": 1,\n"optimism": 2\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
34                                                                                                                                                                                                                                                                                                                                                                                            {\n"neutral": 1,\n"disapproval": 1,\n"empathy": 1\n}           0          0      0          0         1       0          0          0       0               0            1        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
35                                                                                                                                                                                                                                                                                                                                                                                                               {"joy":1,"caring":1,"optimism":1}           0          0      0          0         0       1          0          0       0               0            0        0              0           0     0          0      0    1     0            0         1      0            0       0        0        0        0        0
36                                                                                                                                                                                                                                                                                                                                                                                                 {\n"caring":1,\n"concern":1,\n"conviction":1\n}           0          0      0          0         0       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
37                                                                                                                                                                                                                                                                                                                                                                                             {\n"skepticism": 1,\n"concern": 1,\n"neutral": 1\n}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
38                                                                                                                                                                                                                                                                                                                                                                                                                                 {"optimism": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
39                                                                                                                                                                                                                                                                                                                                                                                         {\n"emotions": ["approval", "optimism", "curiosity"]\n}           0          0      0          0         1       0          0          1       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
40                                                                                                                                                                                                                                                                                                                                                                                                                                  {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
41                                                                                                                                                                                                                                                                                                                                                                                                                  {"anger": 0.7, "disgust": 0.3}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        0
42                                                                                                                                                                                                                                                                                                                                                                                                                       {"optimism":1,"caring":1}           0          0      0          0         0       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
43                                                                                                                                                                                                                                                                                                                                                                                                  {\n"emotion": [\n"annoyance",\n"neutral"\n]\n}           0          0      0          1         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
44                                                                                                                                                                                                                                                                                                                                                                                                  {"excitement":1,"annoyance":1,"realization":1}           0          0      0          1         0       0          0          0       0               0            0        0              0           1     0          0      0    0     0            0         0      0            1       0        0        0        0        0
45                                                                                                                                                                                                                                                                                                                                                                                              {\n"approval": 1,\n"optimism": 1,\n"neutral": 1\n}           0          0      0          0         1       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        1
46                                                                                                                                                                                                                                                                                                                                                                                  {\n    "neutral": [],\n    "caution": [],\n    "caring": []\n}           0          0      0          0         0       1          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
47                                                                                                                                                                                                                                                                                                                                                                                                                                  {"neutral": 1}           0          0      0          0         0       0          0          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
48                                                                                                                                                                                                                                                                                                                                                                                               {"emotion": ["confusion", "approval", "neutral"]}           0          0      0          0         1       0          1          0       0               0            0        0              0           0     0          0      0    0     0            0         0      0            0       0        0        0        0        1
49                                                                                                                                                                                                                                                                                                                                                                                                   {\n"emotions": [\n"desire",\n"optimism"\n]\n}           0          0      0          0         0       0          0          0       1               0            0        0              0           0     0          0      0    0     0            0         1      0            0       0        0        0        0        0
